commodity,own_price_lags,exchange_rate,all_items_cpi,food_cpi,fuel_price_ngn_per_litre,post_subsidy_removal,rainfall_anomaly
Rice_local,39.82325793175075,1.3896692912391113,2.289507124434618,0.1501280274683658,53.71531884787002,2.06621269073112,0.5659060865060088
Rice_imported,91.79127614738903,3.494468064227868,1.1083196295128976,0.7072758502108275,1.9055673622306293,0.27598485426533026,0.717108092163447
Gari_white,36.64902305936686,1.667365474734744,5.565028896158671,1.1163311417828605,51.78301460659546,1.1023211674210525,2.1169156539403455
Beans_brown,61.81702939586866,12.159649176623835,5.891771205465561,2.2679422060428682,14.854394232849838,1.5634220404753647,1.4457917426738691
Palm_oil,47.21394404578941,4.731931114074773,1.268625709669522,2.8132679702413292,42.257538500497525,0.6827306679757715,1.0319619917516676
Groundnut_oil,39.487004843045156,4.468867675676151,1.159011979062144,2.5683811560006147,51.27068254750296,0.30404582783912076,0.7420059708738548
Vegetable_oil,42.60116180520419,4.331017999182425,1.8996982841310621,2.3626566021527107,47.2990916100118,0.463062501699557,1.0433111976182572
Yam,26.056818358653377,1.7968743175963044,3.2791572179969752,0.41246118580814584,63.55575070268299,3.0153458182403647,1.883592399021844
Maize_white,28.29474933654062,26.387352525580994,6.298825660163603,0.62813583780728,35.51402347148325,2.0944151627054173,0.7824980057188479
